,first_disk_embedded,first_disk_t_bundle,second_disk_embedded,second_disk_t_bundle,length_first_disk,length_second_disk,length_third_disk,length_fourth_disk,length_fifth_disk,length_sixth_disk,N,fake_surface
3466,False,True,False,False,12,6,4.0,1.0,1.0,,17,True
3467,False,True,False,True,12,6,4.0,1.0,1.0,,17,True
3468,False,True,False,False,12,6,4.0,1.0,1.0,,17,True
3469,False,True,False,True,12,6,4.0,1.0,1.0,,17,True
3470,False,False,False,True,12,6,4.0,1.0,1.0,,17,True
3471,False,True,False,True,12,6,4.0,1.0,1.0,,17,True
3472,False,True,False,False,12,6,4.0,1.0,1.0,,17,True
3473,False,False,False,True,12,6,4.0,1.0,1.0,,17,True
3474,False,True,False,True,12,6,4.0,1.0,1.0,,17,True
3475,False,True,False,False,12,6,4.0,1.0,1.0,,17,True
3476,False,False,False,False,12,6,4.0,1.0,1.0,,17,True
3477,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3478,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3479,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3480,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3481,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3482,False,False,False,True,11,6,5.0,1.0,1.0,,17,True
3483,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3484,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3485,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3486,False,False,False,True,11,6,5.0,1.0,1.0,,17,True
3487,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3488,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3489,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3490,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3491,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3492,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3493,False,False,False,True,11,6,5.0,1.0,1.0,,17,True
3494,False,False,False,True,11,6,5.0,1.0,1.0,,17,True
3495,False,False,False,True,11,6,5.0,1.0,1.0,,17,True
3496,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3497,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3498,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3499,False,False,False,False,11,6,5.0,1.0,1.0,,17,True
3500,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3501,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3502,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3503,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3504,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3505,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3506,False,True,False,True,11,6,5.0,1.0,1.0,,17,True
3507,False,True,False,False,11,6,5.0,1.0,1.0,,17,True
3508,False,False,False,True,11,6,5.0,1.0,1.0,,17,True
3509,False,False,False,False,9,8,5.0,1.0,1.0,,17,True
3510,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3511,False,True,False,True,9,8,5.0,1.0,1.0,,17,True
3512,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3513,False,True,False,True,9,8,5.0,1.0,1.0,,17,True
3514,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3515,False,False,False,False,9,8,5.0,1.0,1.0,,17,True
3516,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3517,False,True,False,True,9,8,5.0,1.0,1.0,,17,True
3518,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3519,False,False,False,False,9,8,5.0,1.0,1.0,,17,True
3520,False,False,False,False,9,8,5.0,1.0,1.0,,17,True
3521,False,False,False,False,9,8,5.0,1.0,1.0,,17,True
3522,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3523,False,False,False,True,9,8,5.0,1.0,1.0,,17,True
3524,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3525,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3526,False,True,False,False,9,8,5.0,1.0,1.0,,17,True
3527,False,True,False,False,7,6,6.0,4.0,1.0,,17,True
3528,False,True,False,False,7,6,6.0,4.0,1.0,,17,True
3529,False,False,False,True,13,4,3.0,3.0,1.0,,17,True
3530,False,True,False,True,13,4,3.0,3.0,1.0,,17,True
3531,False,False,False,False,13,4,3.0,3.0,1.0,,17,True
3532,False,True,False,False,13,4,3.0,3.0,1.0,,17,True
3533,False,False,False,False,13,4,3.0,3.0,1.0,,17,True
3534,False,False,False,False,13,4,3.0,3.0,1.0,,17,True
3535,False,True,True,True,15,3,3.0,2.0,1.0,,17,True
3536,False,True,True,False,15,3,3.0,2.0,1.0,,17,True
3537,False,True,True,True,15,3,3.0,2.0,1.0,,17,True
3538,False,False,True,False,15,3,3.0,2.0,1.0,,17,True
3539,False,False,True,False,15,3,3.0,2.0,1.0,,17,True
3540,False,False,True,True,15,3,3.0,2.0,1.0,,17,True
3541,False,False,True,False,15,3,3.0,2.0,1.0,,17,True
3542,False,True,True,False,15,3,3.0,2.0,1.0,,17,True
3543,False,False,True,True,15,3,3.0,2.0,1.0,,17,True
3544,False,True,True,False,15,3,3.0,2.0,1.0,,17,True
3545,False,True,True,True,15,3,3.0,2.0,1.0,,17,True
3546,False,True,True,False,15,3,3.0,2.0,1.0,,17,True
3547,False,True,True,False,15,3,3.0,2.0,1.0,,17,True
3548,False,True,True,True,15,3,3.0,2.0,1.0,,17,True
3549,False,False,True,True,15,3,3.0,2.0,1.0,,17,True
3550,False,False,True,True,15,3,3.0,2.0,1.0,,17,True
3551,False,False,True,True,15,3,3.0,2.0,1.0,,17,True
3552,False,True,True,False,15,3,3.0,2.0,1.0,,17,True
3553,False,True,True,True,15,3,3.0,2.0,1.0,,17,True
3554,False,False,True,True,15,3,3.0,2.0,1.0,,17,True
3555,False,True,False,True,9,9,4.0,1.0,1.0,,17,True
3556,False,True,False,False,9,9,4.0,1.0,1.0,,17,True
3557,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3558,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3559,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3560,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3561,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3562,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3563,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3564,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3565,False,False,False,True,14,4,3.0,2.0,1.0,,17,True
3566,False,False,False,True,14,4,3.0,2.0,1.0,,17,True
3567,False,True,False,True,14,4,3.0,2.0,1.0,,17,True
3568,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3569,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3570,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3571,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3572,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
3573,False,True,False,False,14,4,3.0,2.0,1.0,,17,True
3574,False,True,False,True,14,4,3.0,2.0,1.0,,17,True
3575,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
3576,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
3577,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
3578,False,False,False,True,10,8,4.0,1.0,1.0,,17,True
3579,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3580,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3581,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
3582,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
3583,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3584,False,False,False,False,11,5,4.0,3.0,1.0,,17,True
3585,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
3586,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
3587,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
3588,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3589,False,True,False,False,11,5,4.0,3.0,1.0,,17,True
3590,False,True,False,False,11,5,4.0,3.0,1.0,,17,True
3591,False,False,False,False,11,5,4.0,3.0,1.0,,17,True
3592,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3593,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
3594,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3595,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
3596,False,False,False,True,7,7,5.0,4.0,1.0,,17,True
3597,False,False,False,False,7,7,5.0,4.0,1.0,,17,True
3598,False,True,False,True,7,7,5.0,4.0,1.0,,17,True
3599,False,True,False,False,9,7,6.0,1.0,1.0,,17,True
3600,False,False,False,True,9,7,6.0,1.0,1.0,,17,True
3601,False,True,False,False,9,7,6.0,1.0,1.0,,17,True
3602,False,True,False,True,9,7,6.0,1.0,1.0,,17,True
3603,False,True,False,False,9,7,6.0,1.0,1.0,,17,True
3604,False,True,False,True,9,7,6.0,1.0,1.0,,17,True
3605,False,True,False,True,9,7,6.0,1.0,1.0,,17,True
3606,False,False,False,True,9,7,6.0,1.0,1.0,,17,True
3607,False,False,False,False,9,7,6.0,1.0,1.0,,17,True
3608,False,True,False,False,9,7,6.0,1.0,1.0,,17,True
3609,False,True,False,False,9,7,6.0,1.0,1.0,,17,True
3610,False,True,False,True,9,7,6.0,1.0,1.0,,17,True
3611,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
3612,False,True,False,False,9,6,5.0,3.0,1.0,,17,True
3613,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
3614,False,False,False,False,9,6,5.0,3.0,1.0,,17,True
3615,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
3616,False,False,False,False,9,6,5.0,3.0,1.0,,17,True
3617,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
3618,False,True,False,False,9,6,5.0,3.0,1.0,,17,True
3619,False,False,False,True,9,6,5.0,3.0,1.0,,17,True
3620,False,True,False,False,9,6,5.0,3.0,1.0,,17,True
3621,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
3622,False,False,False,True,9,6,5.0,3.0,1.0,,17,True
3623,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
3624,False,False,False,False,8,8,6.0,1.0,1.0,,17,True
3625,False,False,False,True,8,8,6.0,1.0,1.0,,17,True
3626,False,False,False,True,8,8,6.0,1.0,1.0,,17,True
3627,False,True,False,True,8,8,6.0,1.0,1.0,,17,True
3628,False,True,False,True,8,8,6.0,1.0,1.0,,17,True
3629,False,True,False,False,8,8,6.0,1.0,1.0,,17,True
3630,False,False,False,False,8,8,6.0,1.0,1.0,,17,True
3631,False,False,False,False,8,8,6.0,1.0,1.0,,17,True
3632,False,False,False,True,8,8,6.0,1.0,1.0,,17,True
3633,False,True,False,False,8,8,6.0,1.0,1.0,,17,True
3634,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3635,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3636,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3637,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3638,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3639,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3640,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3641,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3642,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3643,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3644,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3645,False,True,False,True,15,4,3.0,1.0,1.0,,17,True
3646,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3647,False,False,False,True,15,4,3.0,1.0,1.0,,17,True
3648,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3649,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3650,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3651,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3652,False,True,False,True,15,4,3.0,1.0,1.0,,17,True
3653,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3654,False,True,False,True,15,4,3.0,1.0,1.0,,17,True
3655,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3656,False,True,False,False,15,4,3.0,1.0,1.0,,17,True
3657,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3658,False,False,False,True,15,4,3.0,1.0,1.0,,17,True
3659,False,False,False,True,15,4,3.0,1.0,1.0,,17,True
3660,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3661,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3662,False,False,False,False,15,4,3.0,1.0,1.0,,17,True
3663,False,False,False,True,13,4,4.0,2.0,1.0,,17,True
3664,False,True,False,True,13,4,4.0,2.0,1.0,,17,True
3665,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
3666,False,True,False,False,8,7,6.0,2.0,1.0,,17,True
3667,False,False,False,False,8,7,6.0,2.0,1.0,,17,True
3668,False,False,False,False,8,7,6.0,2.0,1.0,,17,True
3669,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
3670,False,True,False,False,8,7,6.0,2.0,1.0,,17,True
3671,False,False,False,False,8,7,6.0,2.0,1.0,,17,True
3672,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
3673,False,True,False,True,8,7,6.0,2.0,1.0,,17,True
3674,False,True,False,True,8,7,6.0,2.0,1.0,,17,True
3675,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
3676,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
3677,False,True,False,False,11,6,4.0,2.0,1.0,,17,True
3678,False,True,False,False,11,6,4.0,2.0,1.0,,17,True
3679,False,False,False,True,11,6,4.0,2.0,1.0,,17,True
3680,False,False,False,False,11,6,4.0,2.0,1.0,,17,True
3681,False,False,False,False,11,6,4.0,2.0,1.0,,17,True
3682,False,False,False,False,11,6,4.0,2.0,1.0,,17,True
3683,False,True,False,False,11,6,4.0,2.0,1.0,,17,True
3684,False,False,False,False,11,6,4.0,2.0,1.0,,17,True
3685,False,False,False,True,11,6,4.0,2.0,1.0,,17,True
3686,False,False,False,True,11,6,4.0,2.0,1.0,,17,True
3687,False,True,False,True,11,6,4.0,2.0,1.0,,17,True
3688,False,True,False,True,11,6,4.0,2.0,1.0,,17,True
3689,False,True,False,True,12,5,4.0,2.0,1.0,,17,True
3690,False,False,False,False,12,5,4.0,2.0,1.0,,17,True
3691,False,False,False,True,12,5,4.0,2.0,1.0,,17,True
3692,False,False,False,True,12,5,4.0,2.0,1.0,,17,True
3693,False,False,False,False,12,5,4.0,2.0,1.0,,17,True
3694,False,False,False,True,12,5,4.0,2.0,1.0,,17,True
3695,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
3696,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
3697,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
3698,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
3699,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
3700,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
3701,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
3702,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
3703,False,True,False,False,12,7,3.0,1.0,1.0,,17,True
3704,False,True,False,False,12,7,3.0,1.0,1.0,,17,True
3705,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
3706,False,True,False,False,12,7,3.0,1.0,1.0,,17,True
3707,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
3708,False,True,False,False,12,7,3.0,1.0,1.0,,17,True
3709,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3710,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
3711,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3712,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3713,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3714,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
3715,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3716,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
3717,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
3718,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
3719,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
3720,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3721,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3722,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3723,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3724,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3725,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
3726,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3727,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3728,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
3729,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
3730,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
3731,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
3732,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
3733,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
3734,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
3735,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
3736,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
3737,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
3738,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
3739,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
3740,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
3741,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
3742,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
3743,False,True,False,False,9,7,4.0,3.0,1.0,,17,True
3744,False,True,False,False,9,7,4.0,3.0,1.0,,17,True
3745,False,True,False,False,9,7,4.0,3.0,1.0,,17,True
3746,False,True,False,False,9,7,4.0,3.0,1.0,,17,True
3747,False,True,False,True,9,7,4.0,3.0,1.0,,17,True
3748,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3749,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
3750,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
3751,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
3752,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3753,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
3754,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3755,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
3756,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3757,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3758,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
3759,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
3760,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3761,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
3762,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3763,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3764,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3765,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3766,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
3767,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3768,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3769,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
3770,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3771,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
3772,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3773,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
3774,False,True,False,False,10,7,4.0,2.0,1.0,,17,True
3775,False,False,False,False,10,7,4.0,2.0,1.0,,17,True
3776,False,False,False,False,10,7,4.0,2.0,1.0,,17,True
3777,False,False,False,True,10,7,4.0,2.0,1.0,,17,True
3778,False,True,False,True,10,7,4.0,2.0,1.0,,17,True
3779,False,True,False,False,10,7,4.0,2.0,1.0,,17,True
3780,False,False,False,True,7,6,5.0,5.0,1.0,,17,True
3781,False,True,False,True,7,6,5.0,5.0,1.0,,17,True
3782,False,False,False,False,7,6,5.0,5.0,1.0,,17,True
3783,False,False,False,False,7,6,5.0,5.0,1.0,,17,True
3784,False,True,False,False,7,6,5.0,5.0,1.0,,17,True
3785,False,False,False,False,7,6,5.0,5.0,1.0,,17,True
3786,False,False,False,True,13,5,3.0,2.0,1.0,,17,True
3787,False,True,False,True,13,5,3.0,2.0,1.0,,17,True
3788,False,True,False,False,13,5,3.0,2.0,1.0,,17,True
3789,False,True,False,True,13,5,3.0,2.0,1.0,,17,True
3790,False,True,False,False,13,5,3.0,2.0,1.0,,17,True
3791,False,False,False,False,9,8,4.0,2.0,1.0,,17,True
3792,False,False,False,True,9,8,4.0,2.0,1.0,,17,True
3793,False,False,False,False,9,8,4.0,2.0,1.0,,17,True
3794,False,True,False,False,9,8,4.0,2.0,1.0,,17,True
3795,False,False,False,False,9,8,4.0,2.0,1.0,,17,True
3796,False,True,False,True,6,6,5.0,4.0,3.0,,17,True
3797,False,True,False,False,13,6,3.0,1.0,1.0,,17,True
3798,False,False,False,False,13,6,3.0,1.0,1.0,,17,True
3799,False,False,False,False,13,6,3.0,1.0,1.0,,17,True
3800,False,True,False,False,13,6,3.0,1.0,1.0,,17,True
3801,False,False,True,True,16,3,3.0,1.0,1.0,,17,True
3802,False,True,True,False,16,3,3.0,1.0,1.0,,17,True
3803,False,True,True,False,16,3,3.0,1.0,1.0,,17,True
3804,False,False,True,False,16,3,3.0,1.0,1.0,,17,True
3805,False,True,True,True,16,3,3.0,1.0,1.0,,17,True
3806,False,False,True,True,16,3,3.0,1.0,1.0,,17,True
3807,False,True,True,True,16,3,3.0,1.0,1.0,,17,True
3808,False,False,True,False,16,3,3.0,1.0,1.0,,17,True
3809,False,False,True,True,16,3,3.0,1.0,1.0,,17,True
3810,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
3811,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
3812,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
3813,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
3814,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
3815,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
3816,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
3817,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
3818,False,True,False,True,7,7,6.0,3.0,1.0,,17,True
3819,False,True,False,False,9,5,5.0,3.0,2.0,,17,True
3820,False,True,False,True,7,7,7.0,2.0,1.0,,17,True
3821,False,False,False,False,7,7,7.0,2.0,1.0,,17,True
3822,False,False,False,True,8,6,5.0,4.0,1.0,,17,True
3823,False,True,False,True,8,6,5.0,4.0,1.0,,17,True
3824,False,True,False,True,8,6,5.0,4.0,1.0,,17,True
3825,False,True,False,False,8,6,5.0,4.0,1.0,,17,True
3826,False,True,False,True,8,6,5.0,4.0,1.0,,17,True
3827,False,False,False,True,8,6,5.0,4.0,1.0,,17,True
3828,False,False,False,False,8,6,5.0,4.0,1.0,,17,True
3829,False,False,False,True,8,6,5.0,4.0,1.0,,17,True
3830,False,False,False,True,8,6,5.0,4.0,1.0,,17,True
3831,False,False,False,False,8,6,5.0,4.0,1.0,,17,True
3832,False,False,False,True,12,6,3.0,2.0,1.0,,17,True
3833,False,False,False,True,12,6,3.0,2.0,1.0,,17,True
3834,False,False,False,True,12,6,3.0,2.0,1.0,,17,True
3835,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
3836,False,False,False,False,12,6,3.0,2.0,1.0,,17,True
3837,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
3838,False,False,False,True,12,6,3.0,2.0,1.0,,17,True
3839,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
3840,False,False,False,True,12,6,3.0,2.0,1.0,,17,True
3841,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
3842,False,True,False,False,9,8,3.0,3.0,1.0,,17,True
3843,False,True,False,False,9,8,3.0,3.0,1.0,,17,True
3844,False,True,False,True,9,6,4.0,4.0,1.0,,17,True
3845,False,True,False,False,9,6,4.0,4.0,1.0,,17,True
3846,False,False,False,True,8,7,5.0,3.0,1.0,,17,True
3847,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
3848,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
3849,False,True,False,False,8,7,5.0,3.0,1.0,,17,True
3850,False,False,False,True,8,7,5.0,3.0,1.0,,17,True
3851,False,True,False,False,8,7,5.0,3.0,1.0,,17,True
3852,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
3853,False,True,False,False,8,7,5.0,3.0,1.0,,17,True
3854,False,True,False,True,8,6,6.0,3.0,1.0,,17,True
3855,False,True,False,False,8,6,6.0,3.0,1.0,,17,True
3856,False,False,False,False,8,6,6.0,3.0,1.0,,17,True
3857,False,True,False,False,8,6,6.0,3.0,1.0,,17,True
3858,False,False,False,False,8,6,6.0,3.0,1.0,,17,True
3859,False,True,False,True,10,6,4.0,3.0,1.0,,17,True
3860,False,True,False,True,10,6,4.0,3.0,1.0,,17,True
3861,False,True,False,False,10,6,4.0,3.0,1.0,,17,True
3862,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
3863,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
3864,False,False,False,True,9,6,4.0,3.0,2.0,,17,True
3865,False,True,False,False,9,6,4.0,3.0,2.0,,17,True
3866,False,False,False,False,9,6,4.0,3.0,2.0,,17,True
3867,False,False,False,False,12,4,4.0,3.0,1.0,,17,True
3868,False,True,False,True,12,4,4.0,3.0,1.0,,17,True
3869,False,True,False,True,9,9,3.0,2.0,1.0,,17,True
